gene_ID	fit1_conv	fit0_conv	pval	padj	baseMean	log2FoldChange	gene
ENSG00000070778	TRUE	TRUE	7.32353569400772e-06	0.000989669493181697	561.390293008526	-1.19432657025241	PTPN21
ENSG00000174501	TRUE	TRUE	7.32926778903586e-06	0.000989669493181697	804.066971345173	1.07432402520223	ANKRD36C
ENSG00000178401	TRUE	TRUE	7.35706261771169e-06	0.000989669493181697	13.270038289613	1.88201346025551	DNAJC22
ENSG00000176834	TRUE	TRUE	7.4386991965261e-06	0.000996300559778202	326.816670382379	-1.59508074681458	VSIG10
ENSG00000149485	TRUE	TRUE	8.12468051008663e-06	0.00108346659356372	795.859249923448	-1.80194480690098	FADS1
ENSG00000211599	TRUE	TRUE	8.22849416215381e-06	0.00109258087355667	9.7431516881197	2.92446760861529	IGKV5-2
ENSG00000054803	TRUE	TRUE	8.2724129109091e-06	0.00109369819622556	24.2013602347047	1.96143334090314	CBLN4
ENSG00000124920	TRUE	TRUE	8.49672104553009e-06	0.00111855338379297	427.209532860289	-1.66984583665829	C11orf9
ENSG00000208772	TRUE	TRUE	8.78532337005346e-06	0.00115162504857233	160.811070168839	-1.57927587932652	SNORD94
ENSG00000110900	TRUE	TRUE	8.92479272175587e-06	0.00116495016861733	186.411210650469	1.20867570095198	TSPAN11
ENSG00000146242	TRUE	TRUE	9.37770950102734e-06	0.00121890439316096	183.089490501161	1.11780184723828	TPBG
ENSG00000198358	TRUE	TRUE	9.50607253649032e-06	0.00123039732977556	20.8053488681794	-1.74027220672254	
ENSG00000092929	TRUE	TRUE	9.7595419494279e-06	0.00125791920398379	709.94539472727	-1.21088317218969	UNC13D
ENSG00000211974	TRUE	TRUE	1.01190788333472e-05	0.00129343661187245	108.503150361917	3.97570479192055	IGHV2-70
ENSG00000234638	TRUE	TRUE	1.01130032023998e-05	0.00129343661187245	93.5843067538125	1.93422924146533	
ENSG00000161798	TRUE	TRUE	1.03454198621556e-05	0.00131690354898225	269.216277525804	1.97994306840277	AQP5
ENSG00000182010	TRUE	TRUE	1.06083731133399e-05	0.00134481865743389	1149.15747168031	-2.001966548391	RTKN2
ENSG00000181495	TRUE	TRUE	1.07739155701854e-05	0.0013602068407359	202.86231115829	-1.97701689009265	
ENSG00000244122	TRUE	TRUE	1.10529412213048e-05	0.00138408883870852	77.9712497610948	2.81287159250205	UGT1A7
ENSG00000204176	TRUE	TRUE	1.1909566228526e-05	0.00148532059785321	331.030860042624	-1.84115545743251	SYT15
ENSG00000136237	TRUE	TRUE	1.21004602474031e-05	0.00149761575445375	1353.47195186823	-1.14675662781563	RAPGEF5
ENSG00000198682	TRUE	TRUE	1.21053829851967e-05	0.00149761575445375	1310.54355946074	-1.09430640008544	PAPSS2
ENSG00000109084	TRUE	TRUE	1.24237554124452e-05	0.0015308551419215	317.334678783077	-1.75518876008908	TMEM97
ENSG00000104267	TRUE	TRUE	1.2885883532742e-05	0.00157964455377551	228.037473664422	-1.6926508424844	CA2
ENSG00000113389	TRUE	TRUE	1.29222667603126e-05	0.00157964455377551	501.500506270155	-1.95651511998726	NPR3
ENSG00000104974	TRUE	TRUE	1.33278894940996e-05	0.00161856610238921	51.0504030869244	-1.34121451252403	LILRA1
ENSG00000196154	TRUE	TRUE	1.334574874231e-05	0.00161856610238921	1259.65003910668	-1.12295946459208	S100A4
ENSG00000211972	TRUE	TRUE	1.35766174845252e-05	0.00163370195941719	10.9683594568782	2.64480240325236	IGHV3-66
ENSG00000249859	TRUE	TRUE	1.35644743711031e-05	0.00163370195941719	88.086898191038	1.30672614062776	PVT1
ENSG00000211640	TRUE	TRUE	1.39881718777267e-05	0.00167667562137499	123.676721357323	3.84014840421027	IGLV6-57
ENSG00000168003	TRUE	TRUE	1.41495370111572e-05	0.00168944375049883	927.447989905348	-1.15102337123329	SLC3A2
ENSG00000160752	TRUE	TRUE	1.45867725940208e-05	0.00173492482532359	813.484859747677	-1.35991065019959	FDPS
ENSG00000104332	TRUE	TRUE	1.4670606822217e-05	0.00173818478137844	158.600622901491	1.60668411021681	SFRP1
ENSG00000175426	TRUE	TRUE	1.48251555209239e-05	0.0017430874649697	52.8142962177395	1.47252913268779	PCSK1
ENSG00000133019	TRUE	TRUE	1.59079514600462e-05	0.00184922431972348	62.0368141652389	-1.26348880843537	CHRM3
ENSG00000186645	TRUE	TRUE	1.58492581337294e-05	0.00184922431972348	5.2886421977099	3.57089724120138	SPDYE8P
ENSG00000225855	TRUE	TRUE	1.58688951559284e-05	0.00184922431972348	367.610994407028	-1.30318857292398	RUSC1-AS1
ENSG00000149527	TRUE	TRUE	1.61393253386294e-05	0.00186906735735518	113.755195112757	2.03895673357882	PLCH2
ENSG00000213694	TRUE	TRUE	1.65985302196961e-05	0.00191504765324995	226.284295569947	1.20489887632745	S1PR3
ENSG00000102802	TRUE	TRUE	1.68633968875186e-05	0.00193834679522392	428.705007886849	2.91552643940715	C13orf33
ENSG00000137648	TRUE	TRUE	1.7052003062339e-05	0.00195273960719462	226.764337081248	2.94507207697384	TMPRSS4
ENSG00000113296	TRUE	TRUE	1.76667842921761e-05	0.00198222458559318	67.8635106835243	1.16492163300313	THBS4
ENSG00000124143	TRUE	TRUE	1.74528011125168e-05	0.00198222458559318	22.2625553883103	1.49234086812176	ARHGAP40
ENSG00000163283	TRUE	TRUE	1.76955611439093e-05	0.00198222458559318	51.6067888565279	-2.25566164549014	ALPP
ENSG00000165390	TRUE	TRUE	1.75789706988468e-05	0.00198222458559318	13.9583995530408	2.67031580941324	ANXA8
ENSG00000169255	TRUE	TRUE	1.73937119282171e-05	0.00198222458559318	167.371880187856	-1.02508891393543	B3GALNT1
ENSG00000189058	TRUE	TRUE	1.76650495319732e-05	0.00198222458559318	448.175491661179	1.94112521835956	APOD
ENSG00000158764	TRUE	TRUE	1.78382386425645e-05	0.00199096717892826	76.163695929646	-2.55404251968932	ITLN2
ENSG00000168421	TRUE	TRUE	1.79250999086382e-05	0.00199343935987581	125.371402142103	1.68119858041829	RHOH
ENSG00000162174	TRUE	TRUE	1.82313436738188e-05	0.00200775985530686	171.313933365046	-1.15216956328673	ASRGL1
ENSG00000224814	TRUE	TRUE	1.8249399756076e-05	0.00200775985530686	13.8855570978124	2.46795865951324	
ENSG00000239951	TRUE	TRUE	1.81701711725472e-05	0.00200775985530686	992.600813077532	3.06788433905597	IGKV3-20
ENSG00000186081	TRUE	TRUE	1.83370125518054e-05	0.00201021947209383	736.223074075163	3.36298941978641	KRT5
ENSG00000162949	TRUE	TRUE	1.94325208225544e-05	0.00210976818005428	486.093050100749	2.13671708397146	CAPN13
ENSG00000237111	TRUE	TRUE	1.94505490386436e-05	0.00210976818005428	4.87506915915621	4.15961021063727	IGHJ3P
ENSG00000240382	TRUE	TRUE	1.93669719753324e-05	0.00210976818005428	193.250980306247	4.22606433668757	IGKV1-17
ENSG00000104140	TRUE	TRUE	1.97214572974232e-05	0.00212419402813679	65.7694903187413	2.77577570738773	RHOV
ENSG00000211947	TRUE	TRUE	1.96779856408957e-05	0.00212419402813679	287.786873183431	3.40776839853738	IGHV3-21
ENSG00000211942	TRUE	TRUE	2.01137498239013e-05	0.00215889917534941	32.9664522900443	3.35288744485055	IGHV3-13
ENSG00000115109	TRUE	TRUE	2.03642756255571e-05	0.00217819968974058	718.697303498014	-1.1136786796065	EPB41L5
ENSG00000143674	TRUE	TRUE	2.05003873990811e-05	0.00218517105131035	158.646731709586	-1.08747124253766	
ENSG00000115756	TRUE	TRUE	2.07471573706883e-05	0.00220384890622088	525.439752368397	-1.20807648917889	HPCAL1
ENSG00000086570	TRUE	TRUE	2.11885991076129e-05	0.00224300617013751	259.169295480559	2.15699694470317	FAT2
ENSG00000156804	TRUE	TRUE	2.15394521515818e-05	0.00227233843674478	288.513369536404	1.6360707931284	FBXO32
ENSG00000114455	TRUE	TRUE	2.16700801747062e-05	0.00227831679106424	89.2977544448958	2.02019048001867	HHLA2
ENSG00000265479	TRUE	TRUE	2.18081584938083e-05	0.00228503511021008	69.1540108880889	1.27056652177831	DTX2P1-UPK3BP1-PMS2P11
ENSG00000167653	TRUE	TRUE	2.18934680880294e-05	0.0022861975744127	40.7513344175889	2.7965181640202	PSCA
ENSG00000105971	TRUE	TRUE	2.21039943889906e-05	0.00230038360524613	1479.19014330965	-1.15233267950482	CAV2
ENSG00000107742	TRUE	TRUE	2.32612147477055e-05	0.00241266572492615	2300.54184351694	-1.55599933037313	SPOCK2
ENSG00000112562	TRUE	TRUE	2.3369523441924e-05	0.00241576566989419	177.050597861578	1.34827885831076	SMOC2
ENSG00000131069	TRUE	TRUE	2.382640809996e-05	0.00245475753016478	948.671874869169	-1.50496919746295	ACSS2
ENSG00000197641	TRUE	TRUE	2.40781839003859e-05	0.00247242818350463	29.1286057369766	2.54664089624311	SERPINB13
ENSG00000135373	TRUE	TRUE	2.41649632820021e-05	0.00247309532857832	747.138804143346	0.846400206476269	EHF
ENSG00000154065	TRUE	TRUE	2.42524592981698e-05	0.00247383115456993	294.954784265866	-1.00256424423971	ANKRD29
ENSG00000176920	TRUE	TRUE	2.44196456377168e-05	0.00248266397316787	61.2304681068536	2.4359191064959	FUT2
ENSG00000169252	TRUE	TRUE	2.45083092253948e-05	0.00248348179502726	345.10011543554	-1.03327192180106	ADRB2
ENSG00000134317	TRUE	TRUE	2.55032142834879e-05	0.00255984227905715	108.445742865726	0.933400592520234	GRHL1
ENSG00000163083	TRUE	TRUE	2.55111696046273e-05	0.00255984227905715	114.635282948894	1.82117700395051	INHBB
ENSG00000164694	TRUE	TRUE	2.54482874351791e-05	0.00255984227905715	95.8831680754808	3.12772370719023	FNDC1
ENSG00000197822	TRUE	TRUE	2.59852099645786e-05	0.00258217546115756	424.563554300264	-1.16773720478889	OCLN
ENSG00000227164	TRUE	TRUE	2.58680055082597e-05	0.00258217546115756	15.040330265043	1.69055621075688	
ENSG00000249194	TRUE	TRUE	2.59034493167763e-05	0.00258217546115756	32.3962655949636	-1.96031566823462	
ENSG00000238018	TRUE	TRUE	2.62235144847862e-05	0.00259747705371009	91.250743078794	-1.00146466665986	
ENSG00000142748	TRUE	TRUE	2.69438382807005e-05	0.00266027223793904	899.631464890465	-2.80630238635154	FCN3
ENSG00000165434	TRUE	TRUE	2.72923250205688e-05	0.00268607051839815	258.870887799876	1.13542001392703	PGM2L1
ENSG00000183378	TRUE	TRUE	2.74340080528076e-05	0.00269141598110426	33.1540002044422	-1.31319584583722	OVCH2
ENSG00000172667	TRUE	TRUE	2.78914005705549e-05	0.00272760188754268	472.933029588247	1.18921642356829	ZMAT3
ENSG00000122188	TRUE	TRUE	2.80645075331573e-05	0.00273584542581933	75.4831541375465	1.43592810547971	LAX1
ENSG00000097096	TRUE	TRUE	2.89004989056366e-05	0.00280396256269342	333.322686528751	-1.16460767887349	SYDE2
ENSG00000102760	TRUE	TRUE	2.89453041693396e-05	0.00280396256269342	1290.7950923684	-1.29689359940446	RGCC
ENSG00000258691	TRUE	TRUE	2.92170693845376e-05	0.00282141637113066	28.3676714223858	2.93047630431364	
ENSG00000234335	TRUE	TRUE	2.94921197641363e-05	0.00283907734166943	55.1758987262915	1.59098482728278	
ENSG00000140961	TRUE	TRUE	2.97028753346122e-05	0.00285045817658171	86.0443145645175	-0.876579274626265	OSGIN1
ENSG00000149435	TRUE	TRUE	3.03073331807314e-05	0.00289943291500755	108.000329323225	-2.47890569635238	GGTLC1
ENSG00000091986	TRUE	TRUE	3.05052754157165e-05	0.00290498686668777	2306.56988830553	1.35430167298042	CCDC80
ENSG00000128422	TRUE	TRUE	3.05539926897204e-05	0.00290498686668777	858.841899433941	3.48933112863444	KRT17
ENSG00000055813	TRUE	TRUE	3.09424904662524e-05	0.00293287205788586	178.183467635327	-1.64101125387091	CCDC85A
ENSG00000233369	TRUE	TRUE	3.14110046246631e-05	0.00296814723148082	40.9035775193582	1.25781835470104	
ENSG00000165457	TRUE	TRUE	3.1568967893179e-05	0.00296955005116592	226.085337009864	1.34416886712275	FOLR2
ENSG00000211950	TRUE	TRUE	3.16186468684441e-05	0.00296955005116592	160.991691387796	4.07491149389693	IGHV1-24
ENSG00000146166	TRUE	TRUE	3.17179137582123e-05	0.00296981864231529	24.1738840161853	1.33044702550129	LGSN
ENSG00000172893	TRUE	TRUE	3.22118545193662e-05	0.00299784343948362	301.499449346195	-1.49860474273621	DHCR7
ENSG00000230606	TRUE	TRUE	3.21576047761988e-05	0.00299784343948362	43.0577691690438	1.71038559729691	
ENSG00000207405	TRUE	TRUE	3.24471462079911e-05	0.00301064559920833	69.7568356159151	-2.23024810921531	SNORA64
ENSG00000011347	TRUE	TRUE	3.26812284213145e-05	0.00302325898353932	53.897986218793	1.17676210422038	SYT7
ENSG00000211897	TRUE	TRUE	3.27847666399035e-05	0.00302375669563541	2321.63833365386	3.26779488195941	IGHG3
ENSG00000156113	TRUE	TRUE	3.33268763901282e-05	0.00306458037969523	237.457429103697	1.36570565375922	KCNMA1
ENSG00000102934	TRUE	TRUE	3.34873339400199e-05	0.00307017060125688	166.646619793077	-1.77662282500203	PLLP
ENSG00000250619	TRUE	TRUE	3.37525602196383e-05	0.00308530450316308	28.7893706012751	-1.29104917013605	
ENSG00000136160	TRUE	TRUE	3.45004907291249e-05	0.00312584593209028	788.147777708745	-1.01001113983611	EDNRB
ENSG00000172458	TRUE	TRUE	3.43842830611977e-05	0.00312584593209028	55.9716767146519	-0.861293694449948	IL17D
ENSG00000189233	TRUE	TRUE	3.44823955554244e-05	0.00312584593209028	44.9766271367133	1.48720302159068	NUGGC
ENSG00000260577	TRUE	TRUE	3.53893284235639e-05	0.0031969743756243	19.1630202608998	1.60116623040123	
ENSG00000171126	TRUE	TRUE	3.63677137533348e-05	0.00327575269640783	22.3938248392796	-1.71721210294716	KCNG3
ENSG00000204175	TRUE	TRUE	3.67003470020829e-05	0.00329607635393342	505.121475945684	-1.58218667558217	GPRIN2
ENSG00000242676	TRUE	TRUE	3.6964131860491e-05	0.00330494768133257	25.3422077032491	-1.51574571558199	ANKRD20A12P
ENSG00000255126	TRUE	TRUE	3.70136974536516e-05	0.00330494768133257	29.6551328127973	-1.42629585726239	
ENSG00000115461	TRUE	TRUE	3.72597943424413e-05	0.00331730625641302	4116.42414741883	1.64869460918271	IGFBP5
ENSG00000053747	TRUE	TRUE	3.800322682359e-05	0.00336405000661118	1941.64829090016	-1.12341948470841	LAMA3
ENSG00000144857	TRUE	TRUE	3.7965568570879e-05	0.00336405000661118	223.317732099183	1.17884269024535	BOC
ENSG00000211890	TRUE	TRUE	3.88446029401588e-05	0.00341887998163312	1458.91042104828	2.69750268800129	IGHA2
ENSG00000261452	TRUE	TRUE	3.87380359959838e-05	0.00341887998163312	39.484168433233	-1.77343776314644	
ENSG00000170786	TRUE	TRUE	3.91270248548525e-05	0.00343392592778841	484.167646958365	-1.66815051802851	SDR16C5
ENSG00000197550	TRUE	TRUE	3.95800649992063e-05	0.00346381790426293	20.2148106784627	1.78399315743716	
ENSG00000160161	TRUE	TRUE	3.97823200183988e-05	0.00347165543390021	16.3690504079019	1.90960244817283	CILP2
ENSG00000224259	TRUE	TRUE	4.04200928386103e-05	0.00351734734433161	12.6727585783989	1.86629739080605	
ENSG00000052802	TRUE	TRUE	4.09071169470852e-05	0.00351746603800002	868.692880227972	-1.92561120297222	MSMO1
ENSG00000106823	TRUE	TRUE	4.07980732593004e-05	0.00351746603800002	251.201349957987	1.30072753468309	ECM2
ENSG00000118508	TRUE	TRUE	4.099238135504e-05	0.00351746603800002	171.044588577002	-1.25491418376669	RAB32
ENSG00000132000	TRUE	TRUE	4.05823742623386e-05	0.00351746603800002	32.3892189443263	1.32549258542154	PODNL1
ENSG00000147689	TRUE	TRUE	4.06990736326727e-05	0.00351746603800002	62.8091304000872	2.87894613594022	FAM83A
ENSG00000196562	TRUE	TRUE	4.16992998882991e-05	0.00356818592516404	501.949271461071	1.05124076582686	SULF2
ENSG00000204866	TRUE	TRUE	4.21071259824381e-05	0.00359310253708866	11.3699465652834	2.57479529946967	IGFL2
ENSG00000135916	TRUE	TRUE	4.31285887022162e-05	0.00367009993086124	282.581756447948	1.17421269890892	ITM2C
ENSG00000150347	TRUE	TRUE	4.33462615518615e-05	0.00367846167246582	1417.17750785127	1.02942254852564	ARID5B
ENSG00000116299	TRUE	TRUE	4.40847723264492e-05	0.00371046833747614	351.002598608117	1.33339882785191	KIAA1324
ENSG00000118004	TRUE	TRUE	4.3985269046453e-05	0.00371046833747614	23.6826610830131	1.20815247085577	COLEC11
ENSG00000196549	TRUE	TRUE	4.39755972077533e-05	0.00371046833747614	701.308244301445	-1.37332392014409	MME
ENSG00000189367	TRUE	TRUE	4.42175428021671e-05	0.00371150246872141	384.625958248226	-1.40812758318725	KIAA0408
ENSG00000155897	TRUE	TRUE	4.54726732574515e-05	0.00380648287960813	41.6575489032319	-1.69309311048326	ADCY8
ENSG00000106025	TRUE	TRUE	4.56982930255396e-05	0.00381500248415108	303.501307070399	-1.22684410890471	TSPAN12
ENSG00000137975	TRUE	TRUE	4.63557790019198e-05	0.00385943181663281	108.955286409364	3.13919365554755	CLCA2
ENSG00000094755	TRUE	TRUE	4.67791905277448e-05	0.00388418588735089	35.8853562863612	2.06365039405623	GABRP
ENSG00000179954	TRUE	TRUE	4.69579084445815e-05	0.00388854400439606	183.642572759608	1.86545179083931	SSC5D
ENSG00000233448	TRUE	TRUE	4.7957583477131e-05	0.0039606792466837	20.8346900169665	1.59621371314498	PMS2P9
ENSG00000148344	TRUE	TRUE	4.85102285651638e-05	0.00398488736083649	50.4412454911935	1.14855850471895	PTGES
ENSG00000166922	TRUE	TRUE	4.86387809665483e-05	0.00398488736083649	16.2768599968106	1.4814947075703	SCG5
ENSG00000186994	TRUE	TRUE	4.86288532259671e-05	0.00398488736083649	261.081600730712	-1.39994904397	KANK3
ENSG00000178343	TRUE	TRUE	4.9116132280374e-05	0.0040133221615303	32.837069796925	-1.26092806402603	SHISA3
ENSG00000211945	TRUE	TRUE	4.98164453744459e-05	0.00405977671894129	296.701776008214	2.20825201993644	IGHV1-18
ENSG00000025423	TRUE	TRUE	5.04871736893921e-05	0.00410358149208898	185.545746227942	-1.42153407457321	HSD17B6
ENSG00000168389	TRUE	TRUE	5.13206141783978e-05	0.00416034610464617	859.099492231887	-1.1778791711646	MFSD2A
ENSG00000100078	TRUE	TRUE	5.36205608339392e-05	0.00433538419026115	69.5662412020323	-1.91032352078162	PLA2G3
ENSG00000114854	TRUE	TRUE	5.4122849924108e-05	0.00436454029296374	255.994487957438	-1.7310751918867	TNNC1
ENSG00000162739	TRUE	TRUE	5.43492113889387e-05	0.00437135106223565	65.3354609271978	1.58739573662532	SLAMF6
ENSG00000105974	TRUE	TRUE	5.49208102153232e-05	0.00440582176740373	3475.77401594052	-1.1330430488143	CAV1
ENSG00000105792	TRUE	TRUE	5.54148540856396e-05	0.00443390800028085	186.055713365422	1.29452575043028	C7orf63
ENSG00000211597	TRUE	TRUE	5.57459269411309e-05	0.00444884269280191	28.3138168679377	2.85910552222682	IGKJ1
ENSG00000211655	TRUE	TRUE	5.63955120560482e-05	0.00448905361469397	13.6820664852569	2.53203993682706	IGLV1-36
ENSG00000240864	TRUE	TRUE	5.76714022746545e-05	0.00457878233781116	103.628896202758	3.11359440062047	IGKV1-16
ENSG00000078018	TRUE	TRUE	5.91802135212996e-05	0.00468649480083197	438.844063897932	-1.08275582132934	MAP2
ENSG00000132821	TRUE	TRUE	5.99969243815671e-05	0.00473898783480558	136.020867353404	1.52226652827351	VSTM2L
ENSG00000123500	TRUE	TRUE	6.22233891263892e-05	0.00490228005636424	122.329174093183	0.988699804377836	COL10A1
ENSG00000072858	TRUE	TRUE	6.28529245064483e-05	0.0049289493595954	113.5212710438	1.1648113786694	SIDT1
ENSG00000235616	TRUE	TRUE	6.28819054803113e-05	0.0049289493595954	15.3225968418335	-1.87100467056606	ST13P2
ENSG00000240041	TRUE	TRUE	6.33158099975976e-05	0.00495036428166496	25.1014223416703	2.96066857221268	IGHJ4
ENSG00000211595	TRUE	TRUE	6.35002291902634e-05	0.00495221407647104	5.25746812786698	4.58101218803104	IGKJ3
ENSG00000136881	TRUE	TRUE	6.3906575124376e-05	0.00495879608742167	26.0402824466191	1.57595648028631	BAAT
ENSG00000211900	TRUE	TRUE	6.38227772347653e-05	0.00495879608742167	32.5006447047516	3.07161913727635	IGHJ6
ENSG00000139193	TRUE	TRUE	6.53982905186654e-05	0.00506179482268213	61.6319736775402	1.40485608955689	CD27
ENSG00000140284	TRUE	TRUE	6.58159044338399e-05	0.00508135071700361	93.5617235834254	2.40563925393498	SLC27A2
ENSG00000137501	TRUE	TRUE	6.60418601460464e-05	0.0050860487544974	604.001423450911	1.02408007278268	SYTL2
ENSG00000144285	TRUE	TRUE	6.6298966446096e-05	0.00509311636252366	318.201245751296	-1.94024681409533	SCN1A
ENSG00000124839	TRUE	TRUE	6.67377496489749e-05	0.00511407059188227	230.347784002456	-1.04190802644328	RAB17
ENSG00000090013	TRUE	TRUE	6.79282253938924e-05	0.00519237961106416	551.438916073118	-1.02556644490022	BLVRB
ENSG00000166450	TRUE	TRUE	7.18277047141417e-05	0.00547686248445331	221.423008535774	-1.18673686574541	PRTG
ENSG00000178826	TRUE	TRUE	7.26718155058246e-05	0.00552754389298007	80.6721689210089	-1.26174223882314	TMEM139
ENSG00000049323	TRUE	TRUE	7.29300424410961e-05	0.00553339801595519	1442.4012932276	1.09612571430494	LTBP1
ENSG00000203727	TRUE	TRUE	7.31080341663289e-05	0.00553339801595519	261.17888881675	-1.1785080081804	SAMD5
ENSG00000171695	TRUE	TRUE	7.4877681824164e-05	0.00563962588898135	11.4876440861314	3.4899527476276	C20orf201
ENSG00000211649	TRUE	TRUE	7.47727889821686e-05	0.00563962588898135	27.5045903865613	2.24897777748189	IGLV7-46
ENSG00000180440	TRUE	TRUE	7.59596987155506e-05	0.00570716711934765	40.0389762861406	-1.74729549833258	SERTM1
ENSG00000110777	TRUE	TRUE	7.62644696911677e-05	0.00571612406042925	92.4499117654459	2.28292516609582	POU2AF1
ENSG00000137878	TRUE	TRUE	7.73771865466217e-05	0.00578544716400166	677.959815303512	-1.32596267454535	GCOM1
ENSG00000125968	TRUE	TRUE	7.76939520747143e-05	0.00579506584421689	1276.65075274253	-1.17344817497116	ID1
ENSG00000227802	TRUE	TRUE	7.82475179655055e-05	0.00582225794909999	8.0330508227538	2.29730160364767	DNAJB3
ENSG00000162409	TRUE	TRUE	7.90649130478732e-05	0.00586890276250538	144.21586191397	1.01632671045575	PRKAA2
ENSG00000054598	TRUE	TRUE	7.99279241783172e-05	0.00590552590219567	87.3675877983666	1.46457752853634	FOXC1
ENSG00000168143	TRUE	TRUE	7.99417075544747e-05	0.00590552590219567	31.7308626269137	2.55081836364778	FAM83B
ENSG00000223901	TRUE	TRUE	8.10154532636572e-05	0.00597052879853339	20.9964314532895	-1.57840524505018	
ENSG00000164220	TRUE	TRUE	8.34630743488182e-05	0.00613622912963089	37.2644100531581	1.33685794243592	F2RL2
ENSG00000198211	TRUE	TRUE	8.66925301115242e-05	0.00635848426210834	96.7856308406536	1.38837099426456	TUBB3
ENSG00000143297	TRUE	TRUE	8.73415095751916e-05	0.00638352110954004	148.215917036372	2.29334957323322	FCRL5
ENSG00000149256	TRUE	TRUE	8.74483333298457e-05	0.00638352110954004	160.276878000902	1.35765786955259	ODZ4
ENSG00000224215	TRUE	TRUE	8.80475962931935e-05	0.00639694859389581	11.1237827278296	-2.0459626306743	
ENSG00000234661	TRUE	TRUE	8.79804823929048e-05	0.00639694859389581	16.0139783694059	1.98221042454408	CHL1-AS1
ENSG00000096696	TRUE	TRUE	8.82865322571589e-05	0.00639921559101595	1370.61883363086	1.15875281584882	DSP
ENSG00000177300	TRUE	TRUE	8.8667971586688e-05	0.00641177667776508	46.3881783418698	-0.970683705592531	CLDN22
ENSG00000127920	TRUE	TRUE	8.92085199441268e-05	0.00643575751025486	375.120930532751	-0.973763754743208	GNG11
ENSG00000106976	TRUE	TRUE	9.03547679933543e-05	0.00650322109354037	95.790065127041	1.17365208601066	DNM1
ENSG00000135925	TRUE	TRUE	9.19426616539517e-05	0.0066020831987179	20.397668749307	1.83386699122501	WNT10A
ENSG00000224318	TRUE	TRUE	9.33424665704151e-05	0.0066870108900038	10.0197374317243	1.9661056862189	CHL1-AS2
ENSG00000170549	TRUE	TRUE	9.50676490874259e-05	0.00678815615846633	47.9233323854925	-1.28772274006851	IRX1
ENSG00000243290	TRUE	TRUE	9.519504822131e-05	0.00678815615846633	294.068863698378	4.23125182476176	IGKV1-12
ENSG00000131746	TRUE	TRUE	0.000100426575388465	0.00714466663935719	151.400877303558	3.09829200892378	TNS4
ENSG00000137285	TRUE	TRUE	0.00010219929197024	0.00723735445780058	14.3690653499406	1.62500313565741	TUBB2B
ENSG00000186847	TRUE	TRUE	0.000101978659929513	0.00723735445780058	57.9164121694794	4.15424744840147	KRT14
ENSG00000204305	TRUE	TRUE	0.00010287172972475	0.00726826521598832	3791.5466318271	-2.28179906623982	AGER
ENSG00000167759	TRUE	TRUE	0.000103642179907924	0.00730594359739952	18.6502586489867	1.94022751696809	KLK13
ENSG00000149564	TRUE	TRUE	0.000104521870051133	0.00735113289252318	446.535055470645	-1.5559608284094	ESAM
ENSG00000133561	TRUE	TRUE	0.000107371502841969	0.00753434884976504	495.079351232762	-0.99463063719918	GIMAP6
ENSG00000186481	TRUE	TRUE	0.000108667246062547	0.00759902091233734	56.0029980450566	1.23307433044671	ANKRD20A5P
ENSG00000263873	TRUE	TRUE	0.000108786502916435	0.00759902091233734	136.974734212989	1.42837701360128	
ENSG00000170153	TRUE	TRUE	0.000109866385129446	0.00765709048396513	67.1166728778008	1.05854010459025	RNF150
ENSG00000110400	TRUE	TRUE	0.000110997047906362	0.00771842903105077	154.896713005675	1.00470791559436	PVRL1
ENSG00000145808	TRUE	TRUE	0.000111816044276484	0.00773451784358632	13.8173062562678	1.52943787563402	ADAMTS19
ENSG00000169291	TRUE	TRUE	0.00011179234436896	0.00773451784358632	503.631948345409	-1.17106292855187	SHE
ENSG00000233588	TRUE	TRUE	0.000111981657465979	0.00773451784358632	29.2815649411205	-1.27520895015661	CYP51P2
ENSG00000047457	TRUE	TRUE	0.00011310881180028	0.00779489250001707	1283.52285306744	2.17181996418377	CP
ENSG00000199663	TRUE	TRUE	0.000113680219055179	0.00781678381248838	67.3822596584228	-2.18772305818116	SNORD3D
ENSG00000259647	TRUE	TRUE	0.00011454258503502	0.00785853971493047	3.33491633998787	-2.58984817893295	
ENSG00000174946	TRUE	TRUE	0.000115538132060106	0.00790922701802571	46.5128291646827	2.00417759604849	GPR171
ENSG00000188493	TRUE	TRUE	0.000118812659911054	0.00811535252452333	95.3973936165728	-1.18747615015147	C19orf54
ENSG00000263155	TRUE	TRUE	0.000119207943608149	0.00812433783816155	424.793396528293	-2.04825140129036	GCOM1
ENSG00000103034	TRUE	TRUE	0.000121221069681512	0.00817114890927565	169.002134878152	-1.39598524135249	NDRG4
ENSG00000211638	TRUE	TRUE	0.000120908689799172	0.00817114890927565	98.3499307080511	3.47113637130436	IGLV8-61
ENSG00000211953	TRUE	TRUE	0.000120757433094281	0.00817114890927565	503.626345358434	3.23804905219869	IGHV3-30
ENSG00000224516	TRUE	TRUE	0.000121019934898242	0.00817114890927565	10.0931792889396	-2.05148406311211	
ENSG00000225473	TRUE	TRUE	0.000121082815180714	0.00817114890927565	73.4679653318231	-1.13248614076804	ATP13A4-AS1
ENSG00000111052	TRUE	TRUE	0.000124492983988811	0.00833697037342462	189.3298762453	-0.98420934570817	LIN7A
ENSG00000143416	TRUE	TRUE	0.000124311818428045	0.00833697037342462	1334.5063295325	-0.891641798191333	SELENBP1
